time_s,m28,m28_sigma,m32,m32_sigma,m44,m44_sigma
13.1000,1.477520e-11,3.773024e-13,4.148150e-11,5.318520e-13,1.785079e-12,2.357016e-13
13.1500,1.531164e-11,3.837397e-13,4.161613e-11,5.329290e-13,1.663320e-12,2.332664e-13
13.2000,1.559016e-11,3.870820e-13,4.121959e-11,5.297567e-13,2.003061e-12,2.400612e-13
13.2500,1.528602e-11,3.834323e-13,4.140563e-11,5.312451e-13,2.062509e-12,2.412502e-13
13.3000,1.621307e-11,3.945569e-13,4.163047e-11,5.330438e-13,2.124470e-12,2.424894e-13
13.3500,1.599762e-11,3.919714e-13,4.171217e-11,5.336973e-13,2.283747e-12,2.456749e-13
13.4000,1.611595e-11,3.933914e-13,4.118216e-11,5.294573e-13,2.353320e-12,2.470664e-13
13.4500,1.609793e-11,3.931752e-13,4.120409e-11,5.296328e-13,1.978126e-12,2.395625e-13
13.5000,1.635184e-11,3.962221e-13,4.186796e-11,5.349437e-13,2.274512e-12,2.454902e-13
13.5500,1.703597e-11,4.044316e-13,4.198932e-11,5.359146e-13,2.000973e-12,2.400195e-13
13.6000,1.712818e-11,4.055382e-13,4.129029e-11,5.303223e-13,2.186726e-12,2.437345e-13
13.6500,1.676106e-11,4.011328e-13,4.155571e-11,5.324456e-13,2.342751e-12,2.468550e-13
13.7000,1.749236e-11,4.099084e-13,4.127601e-11,5.302080e-13,2.501012e-12,2.500202e-13
13.7500,1.779445e-11,4.135334e-13,4.135804e-11,5.308643e-13,1.833425e-12,2.366685e-13
13.8000,1.771385e-11,4.125662e-13,4.128003e-11,5.302402e-13,2.622310e-12,2.524462e-13
13.8500,1.780094e-11,4.136113e-13,4.084367e-11,5.267494e-13,2.664538e-12,2.532908e-13
13.9000,1.793452e-11,4.152143e-13,4.054922e-11,5.243938e-13,2.645263e-12,2.529053e-13
13.9500,1.791404e-11,4.149685e-13,4.067107e-11,5.253686e-13,2.917300e-12,2.583460e-13
14.0000,1.747990e-11,4.097588e-13,4.092974e-11,5.274379e-13,2.841528e-12,2.568306e-13
14.0500,1.744506e-11,4.093407e-13,4.069573e-11,5.255659e-13,2.755402e-12,2.551080e-13
14.1000,1.725139e-11,4.070166e-13,4.096735e-11,5.277388e-13,2.535861e-12,2.507172e-13
14.1500,1.623934e-11,3.948721e-13,4.064338e-11,5.251471e-13,2.887487e-12,2.577497e-13
14.2000,1.615199e-11,3.938239e-13,4.039087e-11,5.231270e-13,2.660905e-12,2.532181e-13
14.2500,1.549731e-11,3.859677e-13,4.113071e-11,5.290457e-13,2.574386e-12,2.514877e-13
14.3000,1.518607e-11,3.822329e-13,4.068973e-11,5.255179e-13,2.766812e-12,2.553362e-13
14.3500,1.502413e-11,3.802895e-13,4.083893e-11,5.267115e-13,2.892006e-12,2.578401e-13
14.4000,1.469936e-11,3.763923e-13,4.096233e-11,5.276987e-13,2.807955e-12,2.561591e-13
14.4500,1.388363e-11,3.666035e-13,4.109383e-11,5.287507e-13,3.095896e-12,2.619179e-13
14.5000,1.409191e-11,3.691030e-13,4.079217e-11,5.263373e-13,2.772468e-12,2.554494e-13
14.5500,1.332216e-11,3.598659e-13,4.136917e-11,5.309533e-13,2.790243e-12,2.558049e-13
14.6000,1.349501e-11,3.619401e-13,4.084741e-11,5.267792e-13,3.469170e-12,2.693834e-13
14.6500,1.351509e-11,3.621811e-13,4.077017e-11,5.261614e-13,3.457510e-12,2.691502e-13
14.7000,1.296392e-11,3.555671e-13,4.073813e-11,5.259050e-13,3.196655e-12,2.639331e-13
14.7500,1.272380e-11,3.526857e-13,4.128276e-11,5.302621e-13,3.529097e-12,2.705819e-13
14.8000,1.208916e-11,3.450700e-13,4.170980e-11,5.336784e-13,3.260306e-12,2.652061e-13
14.8500,1.220339e-11,3.464407e-13,4.049976e-11,5.239981e-13,3.105866e-12,2.621173e-13
14.9000,1.176764e-11,3.412117e-13,4.067599e-11,5.254080e-13,3.219144e-12,2.643829e-13
14.9500,1.168522e-11,3.402227e-13,4.072399e-11,5.257919e-13,3.136963e-12,2.627393e-13
15.0000,1.160848e-11,3.393017e-13,4.172221e-11,5.337777e-13,3.022305e-12,2.604461e-13
15.0500,1.104941e-11,3.325929e-13,4.024932e-11,5.219946e-13,3.483820e-12,2.696764e-13
15.1000,1.115546e-11,3.338655e-13,4.123954e-11,5.299163e-13,2.755600e-12,2.551120e-13
15.1500,1.044269e-11,3.253122e-13,4.059293e-11,5.247434e-13,3.248646e-12,2.649729e-13
15.2000,1.031420e-11,3.237704e-13,4.039037e-11,5.231229e-13,3.397833e-12,2.679567e-13
15.2500,1.050348e-11,3.260418e-13,4.062202e-11,5.249762e-13,2.980332e-12,2.596066e-13
15.3000,1.022494e-11,3.226993e-13,4.120863e-11,5.296690e-13,3.241385e-12,2.648277e-13
15.3500,9.980358e-12,3.197643e-13,4.154244e-11,5.323395e-13,2.968950e-12,2.593790e-13
15.4000,9.848363e-12,3.181804e-13,4.139711e-11,5.311769e-13,2.905223e-12,2.581045e-13
15.4500,9.952576e-12,3.194309e-13,4.033980e-11,5.227184e-13,3.282661e-12,2.656532e-13
15.5000,9.352836e-12,3.122340e-13,4.115106e-11,5.292085e-13,3.341963e-12,2.668393e-13
15.5500,9.805277e-12,3.176633e-13,4.144711e-11,5.315769e-13,2.917396e-12,2.583479e-13
15.6000,9.326747e-12,3.119210e-13,4.044157e-11,5.235326e-13,2.951991e-12,2.590398e-13
15.6500,9.176232e-12,3.101148e-13,4.082457e-11,5.265966e-13,3.056681e-12,2.611336e-13
15.7000,8.978540e-12,3.077425e-13,4.152963e-11,5.322371e-13,2.895556e-12,2.579111e-13
15.7500,8.605813e-12,3.032698e-13,4.088521e-11,5.270817e-13,2.920563e-12,2.584113e-13
15.8000,8.919804e-12,3.070376e-13,4.034420e-11,5.227536e-13,3.139906e-12,2.627981e-13
15.8500,8.693243e-12,3.043189e-13,4.152117e-11,5.321693e-13,3.002629e-12,2.600526e-13
15.9000,8.529208e-12,3.023505e-13,4.084292e-11,5.267434e-13,2.906650e-12,2.581330e-13
15.9500,8.581548e-12,3.029786e-13,4.131687e-11,5.305349e-13,3.194510e-12,2.638902e-13
16.0000,8.671370e-12,3.040564e-13,4.159357e-11,5.327486e-13,2.935473e-12,2.587095e-13
16.0500,7.994152e-12,2.959298e-13,4.103492e-11,5.282793e-13,2.919712e-12,2.583942e-13
16.1000,8.091861e-12,2.971023e-13,4.044533e-11,5.235626e-13,2.961727e-12,2.592345e-13
16.1500,7.844846e-12,2.941382e-13,4.075983e-11,5.260786e-13,2.864251e-12,2.572850e-13
16.2000,7.352578e-12,2.882309e-13,4.075910e-11,5.260728e-13,3.032443e-12,2.606489e-13
16.2500,8.030089e-12,2.963611e-13,4.066944e-11,5.253555e-13,2.914296e-12,2.582859e-13
16.3000,7.642545e-12,2.917105e-13,4.114250e-11,5.291400e-13,2.750270e-12,2.550054e-13
16.3500,7.552261e-12,2.906271e-13,4.111447e-11,5.289158e-13,2.574463e-12,2.514893e-13
16.4000,7.435268e-12,2.892232e-13,4.070361e-11,5.256289e-13,2.943972e-12,2.588794e-13
16.4500,7.581151e-12,2.909738e-13,4.081755e-11,5.265404e-13,3.025497e-12,2.605099e-13
16.5000,7.772439e-12,2.932693e-13,4.118919e-11,5.295135e-13,2.922541e-12,2.584508e-13
16.5500,7.793075e-12,2.935169e-13,4.108970e-11,5.287176e-13,2.755542e-12,2.551108e-13
16.6000,7.716856e-12,2.926023e-13,4.188607e-11,5.350886e-13,2.674439e-12,2.534888e-13
16.6500,7.318794e-12,2.878255e-13,4.067389e-11,5.253911e-13,2.793271e-12,2.558654e-13
16.7000,7.136975e-12,2.856437e-13,4.125211e-11,5.300168e-13,2.834947e-12,2.566989e-13
16.7500,7.471590e-12,2.896591e-13,4.158711e-11,5.326969e-13,3.242078e-12,2.648416e-13
16.8000,7.185690e-12,2.862283e-13,4.110897e-11,5.288718e-13,3.184223e-12,2.636845e-13
16.8500,7.239304e-12,2.868717e-13,4.191474e-11,5.353180e-13,2.476052e-12,2.495210e-13
16.9000,7.230074e-12,2.867609e-13,4.053514e-11,5.242812e-13,2.679989e-12,2.535998e-13
16.9500,6.883423e-12,2.826011e-13,4.120316e-11,5.296253e-13,2.747364e-12,2.549473e-13
17.0000,6.611322e-12,2.793359e-13,4.104492e-11,5.283594e-13,2.698306e-12,2.539661e-13
17.0500,6.862880e-12,2.823546e-13,4.080706e-11,5.264564e-13,3.084872e-12,2.616974e-13
17.1000,6.570488e-12,2.788459e-13,4.124094e-11,5.299276e-13,2.795160e-12,2.559032e-13
17.1500,6.898148e-12,2.827778e-13,4.035903e-11,5.228722e-13,2.585595e-12,2.517119e-13
17.2000,6.531686e-12,2.783802e-13,4.136541e-11,5.309233e-13,2.615507e-12,2.523101e-13
17.2500,6.687342e-12,2.802481e-13,4.126934e-11,5.301547e-13,2.261820e-12,2.452364e-13
17.3000,6.481942e-12,2.777833e-13,4.156322e-11,5.325058e-13,2.790857e-12,2.558171e-13
17.3500,6.746588e-12,2.809591e-13,4.187934e-11,5.350347e-13,2.920788e-12,2.584158e-13
17.4000,6.581469e-12,2.789776e-13,4.186966e-11,5.349573e-13,2.295403e-12,2.459081e-13
17.4500,6.398800e-12,2.767856e-13,4.138301e-11,5.310641e-13,2.568103e-12,2.513621e-13
17.5000,6.540283e-12,2.784834e-13,4.102607e-11,5.282085e-13,2.746897e-12,2.549379e-13
17.5500,6.113261e-12,2.733591e-13,4.156608e-11,5.325287e-13,2.166111e-12,2.433222e-13
17.6000,6.241675e-12,2.749001e-13,4.115419e-11,5.292335e-13,2.684723e-12,2.536945e-13
17.6500,6.363408e-12,2.763609e-13,4.121112e-11,5.296890e-13,2.696272e-12,2.539254e-13
17.7000,6.570535e-12,2.788464e-13,4.106246e-11,5.284997e-13,2.452200e-12,2.490440e-13
17.7500,6.139532e-12,2.736744e-13,4.101637e-11,5.281310e-13,2.496206e-12,2.499241e-13
17.8000,6.491359e-12,2.778963e-13,4.060671e-11,5.248537e-13,2.328233e-12,2.465647e-13
17.8500,5.994455e-12,2.719335e-13,4.096583e-11,5.277266e-13,2.461678e-12,2.492336e-13
17.9000,6.227520e-12,2.747302e-13,4.159852e-11,5.327882e-13,2.523666e-12,2.504733e-13
17.9500,6.385023e-12,2.766203e-13,4.147991e-11,5.318393e-13,2.382667e-12,2.476533e-13
18.0000,6.235117e-12,2.748214e-13,4.097365e-11,5.277892e-13,2.589226e-12,2.517845e-13
18.0500,5.664445e-12,2.679733e-13,4.154603e-11,5.323682e-13,2.654148e-12,2.530830e-13
18.1000,6.065840e-12,2.727901e-13,4.139873e-11,5.311898e-13,1.973700e-12,2.394740e-13
18.1500,5.718331e-12,2.686200e-13,4.109490e-11,5.287592e-13,2.260234e-12,2.452047e-13
18.2000,5.858077e-12,2.702969e-13,4.082221e-11,5.265777e-13,2.599646e-12,2.519929e-13
18.2500,5.945328e-12,2.713439e-13,4.109068e-11,5.287254e-13,2.133128e-12,2.426626e-13
18.3000,6.106857e-12,2.732823e-13,4.107311e-11,5.285849e-13,2.117572e-12,2.423514e-13
18.3500,6.133693e-12,2.736043e-13,4.159749e-11,5.327799e-13,2.274594e-12,2.454919e-13
18.4000,6.080132e-12,2.729616e-13,4.101530e-11,5.281224e-13,1.901180e-12,2.380236e-13
18.4500,6.230586e-12,2.747670e-13,4.098096e-11,5.278477e-13,2.482185e-12,2.496437e-13
18.5000,5.806390e-12,2.696767e-13,4.176593e-11,5.341274e-13,2.236993e-12,2.447399e-13
18.5500,6.093749e-12,2.731250e-13,4.051033e-11,5.240826e-13,2.324799e-12,2.464960e-13
18.6000,6.018818e-12,2.722258e-13,4.205601e-11,5.364481e-13,2.189472e-12,2.437894e-13
18.6500,5.687929e-12,2.682552e-13,4.152200e-11,5.321760e-13,2.190091e-12,2.438018e-13
18.7000,5.842661e-12,2.701119e-13,4.103482e-11,5.282786e-13,2.247160e-12,2.449432e-13
18.7500,6.013514e-12,2.721622e-13,4.099035e-11,5.279228e-13,2.291689e-12,2.458338e-13
18.8000,5.742031e-12,2.689044e-13,4.116578e-11,5.293262e-13,2.197001e-12,2.439400e-13
18.8500,5.722506e-12,2.686701e-13,4.156150e-11,5.324920e-13,1.788667e-12,2.357733e-13
18.9000,5.677430e-12,2.681292e-13,4.141494e-11,5.313195e-13,2.343483e-12,2.468697e-13
18.9500,5.884312e-12,2.706117e-13,4.158577e-11,5.326861e-13,2.167204e-12,2.433441e-13
19.0000,6.046124e-12,2.725535e-13,4.135818e-11,5.308654e-13,2.376222e-12,2.475244e-13
19.0500,5.792898e-12,2.695148e-13,4.138088e-11,5.310471e-13,2.073876e-12,2.414775e-13
19.1000,5.815302e-12,2.697836e-13,4.048434e-11,5.238747e-13,2.148978e-12,2.429796e-13
19.1500,5.864872e-12,2.703785e-13,4.152870e-11,5.322296e-13,2.241739e-12,2.448348e-13
19.2000,5.486646e-12,2.658398e-13,4.123478e-11,5.298782e-13,2.031350e-12,2.406270e-13
19.2500,5.629842e-12,2.675581e-13,4.156891e-11,5.325513e-13,1.468750e-12,2.293750e-13
19.3000,5.846938e-12,2.701633e-13,4.131488e-11,5.305190e-13,1.799776e-12,2.359955e-13
19.3500,5.921669e-12,2.710600e-13,4.074734e-11,5.259787e-13,1.804005e-12,2.360801e-13
19.4000,5.684630e-12,2.682156e-13,4.165881e-11,5.332705e-13,2.100223e-12,2.420045e-13
19.4500,5.640233e-12,2.676828e-13,4.135253e-11,5.308202e-13,1.694811e-12,2.338962e-13
19.5000,5.949891e-12,2.713987e-13,4.096395e-11,5.277116e-13,2.152174e-12,2.430435e-13
19.5500,5.600598e-12,2.672072e-13,4.123324e-11,5.298659e-13,1.919143e-12,2.383829e-13
19.6000,5.108255e-12,2.612991e-13,4.131207e-11,5.304966e-13,1.762454e-12,2.352491e-13
19.6500,5.809863e-12,2.697184e-13,4.193862e-11,5.355090e-13,2.118128e-12,2.423626e-13
19.7000,5.701515e-12,2.684182e-13,4.162582e-11,5.330065e-13,1.913631e-12,2.382726e-13
19.7500,5.466482e-12,2.655978e-13,4.073864e-11,5.259091e-13,2.172819e-12,2.434564e-13
19.8000,5.618148e-12,2.674178e-13,4.095880e-11,5.276704e-13,1.925192e-12,2.385038e-13
19.8500,5.751058e-12,2.690127e-13,4.146377e-11,5.317101e-13,2.012979e-12,2.402596e-13
19.9000,5.962432e-12,2.715492e-13,4.194857e-11,5.355886e-13,1.808377e-12,2.361675e-13
19.9500,6.177347e-12,2.741282e-13,4.155458e-11,5.324367e-13,1.797556e-12,2.359511e-13
20.0000,5.312758e-12,2.637531e-13,4.150980e-11,5.320784e-13,1.521205e-12,2.304241e-13
20.0500,5.621874e-12,2.674625e-13,4.135274e-11,5.308219e-13,1.985330e-12,2.397066e-13
20.1000,5.762047e-12,2.691446e-13,4.212463e-11,5.369971e-13,1.647032e-12,2.329406e-13
20.1500,5.190482e-12,2.622858e-13,4.131147e-11,5.304918e-13,1.759640e-12,2.351928e-13
20.2000,5.673990e-12,2.680879e-13,4.050383e-11,5.240306e-13,1.785658e-12,2.357132e-13
20.2500,5.628201e-12,2.675384e-13,4.095358e-11,5.276286e-13,2.189451e-12,2.437890e-13
20.3000,5.802834e-12,2.696340e-13,4.116907e-11,5.293525e-13,1.999890e-12,2.399978e-13
20.3500,5.342913e-12,2.641150e-13,4.126477e-11,5.301182e-13,1.407804e-12,2.281561e-13
20.4000,6.127248e-12,2.735270e-13,4.107537e-11,5.286030e-13,1.703247e-12,2.340649e-13
20.4500,5.709013e-12,2.685082e-13,4.163652e-11,5.330921e-13,1.443554e-12,2.288711e-13
20.5000,5.250761e-12,2.630091e-13,4.106106e-11,5.284884e-13,1.409689e-12,2.281938e-13
20.5500,5.538844e-12,2.664661e-13,4.154826e-11,5.323861e-13,1.683643e-12,2.336729e-13
20.6000,5.631689e-12,2.675803e-13,4.119078e-11,5.295263e-13,1.949942e-12,2.389988e-13
20.6500,5.746243e-12,2.689549e-13,4.142911e-11,5.314328e-13,1.673103e-12,2.334621e-13
20.7000,5.891027e-12,2.706923e-13,4.102270e-11,5.281816e-13,1.636755e-12,2.327351e-13
20.7500,5.794672e-12,2.695361e-13,4.156329e-11,5.325063e-13,1.841149e-12,2.368230e-13
20.8000,5.757019e-12,2.690842e-13,4.116281e-11,5.293025e-13,1.611870e-12,2.322374e-13
20.8500,6.031973e-12,2.723837e-13,4.099027e-11,5.279221e-13,1.927632e-12,2.385526e-13
20.9000,5.540058e-12,2.664807e-13,4.222236e-11,5.377789e-13,1.778891e-12,2.355778e-13
20.9500,5.311329e-12,2.637359e-13,4.199118e-11,5.359294e-13,2.002786e-12,2.400557e-13
21.0000,5.884151e-12,2.706098e-13,4.222818e-11,5.378254e-13,1.716765e-12,2.343353e-13
21.0500,5.531166e-12,2.663740e-13,4.147155e-11,5.317724e-13,1.927271e-12,2.385454e-13
21.1000,5.603647e-12,2.672438e-13,4.267539e-11,5.414031e-13,1.457802e-12,2.291560e-13
21.1500,5.780246e-12,2.693630e-13,4.159256e-11,5.327405e-13,1.666396e-12,2.333279e-13
21.2000,5.610804e-12,2.673296e-13,4.093589e-11,5.274871e-13,1.861757e-12,2.372351e-13
21.2500,5.811014e-12,2.697322e-13,4.136047e-11,5.308838e-13,1.654055e-12,2.330811e-13
21.3000,5.419146e-12,2.650298e-13,4.183254e-11,5.346603e-13,1.677285e-12,2.335457e-13
21.3500,5.523335e-12,2.662800e-13,4.207040e-11,5.365632e-13,1.616608e-12,2.323322e-13
21.4000,5.261762e-12,2.631411e-13,4.050757e-11,5.240606e-13,1.216701e-12,2.243340e-13
21.4500,5.469189e-12,2.656303e-13,4.135905e-11,5.308724e-13,1.784051e-12,2.356810e-13
21.5000,5.502470e-12,2.660296e-13,4.129171e-11,5.303336e-13,1.602862e-12,2.320572e-13
21.5500,5.917854e-12,2.710142e-13,4.174340e-11,5.339472e-13,1.963945e-12,2.392789e-13
21.6000,5.732614e-12,2.687914e-13,4.137488e-11,5.309991e-13,1.235696e-12,2.247139e-13
21.6500,5.413839e-12,2.649661e-13,4.083742e-11,5.266994e-13,1.862005e-12,2.372401e-13
21.7000,5.906715e-12,2.708806e-13,4.155904e-11,5.324724e-13,1.200578e-12,2.240116e-13
21.7500,5.329121e-12,2.639494e-13,4.098576e-11,5.278861e-13,1.577705e-12,2.315541e-13
21.8000,5.587988e-12,2.670559e-13,4.059919e-11,5.247935e-13,1.684886e-12,2.336977e-13
21.8500,5.735911e-12,2.688309e-13,4.148286e-11,5.318629e-13,1.526118e-12,2.305224e-13
21.9000,5.446819e-12,2.653618e-13,4.170401e-11,5.336321e-13,1.380834e-12,2.276167e-13
21.9500,5.046143e-12,2.605537e-13,4.166652e-11,5.333321e-13,1.669454e-12,2.333891e-13
22.0000,5.115081e-12,2.613810e-13,4.132688e-11,5.306150e-13,1.951742e-12,2.390348e-13
22.0500,5.180731e-12,2.621688e-13,4.085120e-11,5.268096e-13,1.561740e-12,2.312348e-13
22.1000,5.413929e-12,2.649672e-13,4.161937e-11,5.329550e-13,1.773280e-12,2.354656e-13
22.1500,5.670308e-12,2.680437e-13,4.182908e-11,5.346327e-13,1.261366e-12,2.252273e-13
22.2000,5.221610e-12,2.626593e-13,4.153670e-11,5.322936e-13,1.113434e-12,2.222687e-13
22.2500,5.591236e-12,2.670948e-13,4.208491e-11,5.366792e-13,1.900617e-12,2.380123e-13
22.3000,5.163195e-12,2.619583e-13,4.169135e-11,5.335308e-13,1.587290e-12,2.317458e-13
22.3500,5.756326e-12,2.690759e-13,4.195515e-11,5.356412e-13,1.770553e-12,2.354111e-13
22.4000,5.521994e-12,2.662639e-13,4.156104e-11,5.324884e-13,1.489577e-12,2.297915e-13
22.4500,5.706653e-12,2.684798e-13,4.129876e-11,5.303900e-13,1.694318e-12,2.338864e-13
22.5000,5.546466e-12,2.665576e-13,4.061540e-11,5.249232e-13,1.464891e-12,2.292978e-13
22.5500,5.595341e-12,2.671441e-13,4.179172e-11,5.343337e-13,1.764323e-12,2.352865e-13
22.6000,5.404527e-12,2.648543e-13,4.177695e-11,5.342156e-13,1.457810e-12,2.291562e-13
22.6500,5.283436e-12,2.634012e-13,4.101763e-11,5.281411e-13,1.150648e-12,2.230130e-13
22.7000,5.241048e-12,2.628926e-13,4.146213e-11,5.316970e-13,1.703291e-12,2.340658e-13
22.7500,5.535327e-12,2.664239e-13,4.118362e-11,5.294690e-13,1.721550e-12,2.344310e-13
22.8000,5.549493e-12,2.665939e-13,4.138756e-11,5.311004e-13,1.543755e-12,2.308751e-13
22.8500,5.434350e-12,2.652122e-13,4.078391e-11,5.262713e-13,1.059043e-12,2.211809e-13
22.9000,5.542133e-12,2.665056e-13,4.151817e-11,5.321453e-13,1.401141e-12,2.280228e-13
22.9500,5.717856e-12,2.686143e-13,4.147719e-11,5.318175e-13,1.564225e-12,2.312845e-13
23.0000,5.655660e-12,2.678679e-13,4.136569e-11,5.309255e-13,1.229060e-12,2.245812e-13
23.0500,5.818339e-12,2.698201e-13,4.061788e-11,5.249430e-13,1.549269e-12,2.309854e-13
23.1000,5.483019e-12,2.657962e-13,4.098233e-11,5.278587e-13,1.167308e-12,2.233462e-13
23.1500,5.811812e-12,2.697417e-13,4.140138e-11,5.312110e-13,1.876019e-12,2.375204e-13
23.2000,5.795042e-12,2.695405e-13,4.125607e-11,5.300486e-13,1.403014e-12,2.280603e-13
23.2500,5.185285e-12,2.622234e-13,4.099798e-11,5.279838e-13,1.693091e-12,2.338618e-13
23.3000,5.583859e-12,2.670063e-13,4.139774e-11,5.311819e-13,1.621762e-12,2.324352e-13
23.3500,5.246004e-12,2.629521e-13,4.186355e-11,5.349084e-13,1.669738e-12,2.333948e-13
23.4000,5.325759e-12,2.639091e-13,4.112010e-11,5.289608e-13,1.084477e-12,2.216895e-13
23.4500,5.720822e-12,2.686499e-13,4.131273e-11,5.305019e-13,1.101307e-12,2.220261e-13
23.5000,5.542197e-12,2.665064e-13,4.105724e-11,5.284580e-13,1.254681e-12,2.250936e-13
23.5500,5.611745e-12,2.673409e-13,4.137508e-11,5.310006e-13,1.998752e-12,2.399750e-13
23.6000,5.705980e-12,2.684718e-13,4.141524e-11,5.313219e-13,1.579492e-12,2.315898e-13
23.6500,5.402594e-12,2.648311e-13,4.125489e-11,5.300391e-13,1.103011e-12,2.220602e-13
23.7000,5.344727e-12,2.641367e-13,4.179950e-11,5.343960e-13,1.607204e-12,2.321441e-13
23.7500,5.261680e-12,2.631402e-13,4.124817e-11,5.299853e-13,1.309073e-12,2.261815e-13
23.8000,5.265400e-12,2.631848e-13,4.188723e-11,5.350978e-13,1.761646e-12,2.352329e-13
23.8500,5.417854e-12,2.650142e-13,4.197225e-11,5.357780e-13,1.602026e-12,2.320405e-13
23.9000,5.761221e-12,2.691346e-13,4.110270e-11,5.288216e-13,1.200426e-12,2.240085e-13
23.9500,5.408672e-12,2.649041e-13,4.109904e-11,5.287923e-13,9.990796e-13,2.199816e-13
24.0000,5.810477e-12,2.697257e-13,4.210722e-11,5.368577e-13,1.530672e-12,2.306134e-13
24.0500,6.479492e-12,2.777539e-13,4.106369e-11,5.285095e-13,1.615920e-12,2.323184e-13
24.1000,7.387356e-12,2.886483e-13,4.199138e-11,5.359310e-13,1.472334e-12,2.294467e-13
24.1500,7.900089e-12,2.948011e-13,4.199885e-11,5.359908e-13,1.359106e-12,2.271821e-13
24.2000,8.377681e-12,3.005322e-13,4.143911e-11,5.315129e-13,1.510705e-12,2.302141e-13
24.2500,8.477630e-12,3.017316e-13,4.245654e-11,5.396523e-13,1.587175e-12,2.317435e-13
24.3000,9.411721e-12,3.129407e-13,4.129221e-11,5.303377e-13,1.542076e-12,2.308415e-13
24.3500,9.387042e-12,3.126445e-13,4.181836e-11,5.345469e-13,1.111158e-12,2.222232e-13
24.4000,9.745018e-12,3.169402e-13,4.198105e-11,5.358484e-13,1.427543e-12,2.285509e-13
24.4500,1.038301e-11,3.245961e-13,4.138541e-11,5.310833e-13,1.882758e-12,2.376552e-13
24.5000,1.148584e-11,3.378301e-13,4.055126e-11,5.244101e-13,1.701776e-12,2.340355e-13
24.5500,1.128464e-11,3.354157e-13,4.151373e-11,5.321098e-13,1.520826e-12,2.304165e-13
24.6000,1.127769e-11,3.353322e-13,4.119269e-11,5.295415e-13,1.706400e-12,2.341280e-13
24.6500,1.231751e-11,3.478101e-13,4.209526e-11,5.367621e-13,1.514323e-12,2.302865e-13
24.7000,1.255847e-11,3.507016e-13,4.154089e-11,5.323271e-13,1.563654e-12,2.312731e-13
24.7500,1.312223e-11,3.574667e-13,4.144162e-11,5.315329e-13,1.428090e-12,2.285618e-13
24.8000,1.367454e-11,3.640945e-13,4.111047e-11,5.288838e-13,2.091888e-12,2.418378e-13
24.8500,1.364818e-11,3.637782e-13,4.162351e-11,5.329881e-13,1.217067e-12,2.243413e-13
24.9000,1.370805e-11,3.644966e-13,4.090536e-11,5.272428e-13,1.825448e-12,2.365090e-13
24.9500,1.376270e-11,3.651524e-13,4.178750e-11,5.343000e-13,1.976511e-12,2.395302e-13
25.0000,1.462790e-11,3.755348e-13,4.100567e-11,5.280454e-13,1.419599e-12,2.283920e-13
25.0500,1.463300e-11,3.755959e-13,4.045807e-11,5.236646e-13,2.162253e-12,2.432451e-13
25.1000,1.470124e-11,3.764149e-13,4.136285e-11,5.309028e-13,1.784764e-12,2.356953e-13
25.1500,1.506028e-11,3.807234e-13,4.202419e-11,5.361936e-13,1.674665e-12,2.334933e-13
25.2000,1.527053e-11,3.832464e-13,4.129586e-11,5.303669e-13,2.304632e-12,2.460926e-13
25.2500,1.547942e-11,3.857531e-13,4.068617e-11,5.254894e-13,1.885900e-12,2.377180e-13
25.3000,1.613813e-11,3.936576e-13,4.173699e-11,5.338959e-13,2.171667e-12,2.434333e-13
25.3500,1.599528e-11,3.919433e-13,4.048713e-11,5.238970e-13,1.881973e-12,2.376395e-13
25.4000,1.616105e-11,3.939326e-13,4.104531e-11,5.283625e-13,2.113162e-12,2.422632e-13
25.4500,1.665886e-11,3.999063e-13,4.087549e-11,5.270039e-13,2.094165e-12,2.418833e-13
25.5000,1.687322e-11,4.024787e-13,4.077196e-11,5.261756e-13,2.511805e-12,2.502361e-13
25.5500,1.682035e-11,4.018441e-13,4.107713e-11,5.286171e-13,2.136502e-12,2.427300e-13
25.6000,1.697205e-11,4.036646e-13,4.090711e-11,5.272569e-13,2.587479e-12,2.517496e-13
25.6500,1.700036e-11,4.040043e-13,4.084263e-11,5.267410e-13,2.312375e-12,2.462475e-13
25.7000,1.753158e-11,4.103789e-13,4.176597e-11,5.341277e-13,2.152151e-12,2.430430e-13
25.7500,1.773735e-11,4.128482e-13,4.161042e-11,5.328833e-13,2.499579e-12,2.499916e-13
25.8000,1.830521e-11,4.196625e-13,4.108048e-11,5.286438e-13,2.179956e-12,2.435991e-13
25.8500,1.799439e-11,4.159327e-13,4.108565e-11,5.286852e-13,2.874918e-12,2.574984e-13
25.9000,1.782626e-11,4.139151e-13,4.096504e-11,5.277203e-13,2.503266e-12,2.500653e-13
25.9500,1.803073e-11,4.163688e-13,4.121367e-11,5.297094e-13,2.685595e-12,2.537119e-13
26.0000,1.778273e-11,4.133928e-13,4.131119e-11,5.304895e-13,2.700088e-12,2.540018e-13
26.0500,1.875756e-11,4.250907e-13,4.090006e-11,5.272005e-13,2.463828e-12,2.492766e-13
26.1000,1.878153e-11,4.253784e-13,4.106783e-11,5.285427e-13,3.250817e-12,2.650163e-13
26.1500,1.866051e-11,4.239262e-13,4.117627e-11,5.294101e-13,2.810950e-12,2.562190e-13
26.2000,1.894191e-11,4.273029e-13,4.089039e-11,5.271231e-13,2.960480e-12,2.592096e-13
